itinerary_id,flight_number,origin_airport,destination_airport,departure_date_time,arrival_date_time,is_self_transfer
18467-2511260615--32573-1-10968-2511261046,3524,YYZ,ORD,2025-11-26 06:15:00,2025-11-26 07:30:00,True
18467-2511260615--32573-1-10968-2511261046,2421,ORD,DFW,2025-11-26 08:05:00,2025-11-26 10:46:00,True
18467-2511261310--32573-1-10968-2511261845,3606,YYZ,ORD,2025-11-26 13:10:00,2025-11-26 14:10:00,True
18467-2511261310--32573-1-10968-2511261845,2221,ORD,DFW,2025-11-26 16:02:00,2025-11-26 18:45:00,True
18467-2511261137--32573-1-10968-2511261713,3604,YYZ,ORD,2025-11-26 11:37:00,2025-11-26 12:37:00,True
18467-2511261137--32573-1-10968-2511261713,2999,ORD,DFW,2025-11-26 14:25:00,2025-11-26 17:13:00,True
18467-2511261330--32385-1-10910-2511261749,2710,YYZ,ATL,2025-11-26 13:30:00,2025-11-26 15:45:00,True
18467-2511260745--32385-1-10968-2511261215,2988,YYZ,ATL,2025-11-26 07:45:00,2025-11-26 10:00:00,True
18467-2511260745--32385-1-10968-2511261215,414,ATL,DFW,2025-11-26 11:00:00,2025-11-26 12:15:00,True
18467-2511260615--32385-1-10910-2511261115,2662,YYZ,ATL,2025-11-26 06:15:00,2025-11-26 08:35:00,True
18467-2511261330--32385-1-10968-2511261833,2710,YYZ,ATL,2025-11-26 13:30:00,2025-11-26 15:45:00,True
18467-2511261330--32385-1-10968-2511261833,436,ATL,DFW,2025-11-26 17:15:00,2025-11-26 18:33:00,True
18467-2511261130--32385-1-10968-2511261647,2835,YYZ,ATL,2025-11-26 11:30:00,2025-11-26 13:44:00,True
18467-2511261130--32385-1-10968-2511261647,374,ATL,DFW,2025-11-26 15:30:00,2025-11-26 16:47:00,True
18467-2511261800--32385-1-10968-2511270001,2714,YYZ,ATL,2025-11-26 18:00:00,2025-11-26 20:21:00,True
18467-2511261800--32385-1-10968-2511270001,818,ATL,DFW,2025-11-26 22:45:00,2025-11-27 00:01:00,True
18467-2511261400--32695-0-10968-2511261642,1031,YYZ,DFW,2025-11-26 14:00:00,2025-11-26 16:42:00,True
18467-2511261940--32695-0-10968-2511262222,1033,YYZ,DFW,2025-11-26 19:40:00,2025-11-26 22:22:00,True
18467-2511261820--32573-0-10968-2511262105,1111,YYZ,DFW,2025-11-26 18:20:00,2025-11-26 21:05:00,True
18467-2511261415--32573-0-10968-2511261705,3993,YYZ,DFW,2025-11-26 14:15:00,2025-11-26 17:05:00,True
18467-2511260754--32573-0-10968-2511261054,1169,YYZ,DFW,2025-11-26 07:54:00,2025-11-26 10:54:00,True
18467-2511260900--32695-1-10968-2511261311,5143,YYZ,ORD,2025-11-26 09:00:00,2025-11-26 09:55:00,True
18467-2511260900--32695-1-10968-2511261311,3658,ORD,DFW,2025-11-26 10:45:00,2025-11-26 13:11:00,True
18467-2511261400--32695-1-10968-2511261826,507,YYZ,ORD,2025-11-26 14:00:00,2025-11-26 14:51:00,True
18467-2511261400--32695-1-10968-2511261826,4235,ORD,DFW,2025-11-26 15:52:00,2025-11-26 18:26:00,True
18467-2511260700--32695-1-10968-2511261132,5141,YYZ,ORD,2025-11-26 07:00:00,2025-11-26 07:55:00,True
18467-2511260700--32695-1-10968-2511261132,5186,ORD,DFW,2025-11-26 09:00:00,2025-11-26 11:32:00,True
18467-2511261100--32695-1-10968-2511261554,4408,YYZ,ORD,2025-11-26 11:00:00,2025-11-26 11:59:00,True
18467-2511261100--32695-1-10968-2511261554,4854,ORD,DFW,2025-11-26 13:20:00,2025-11-26 15:54:00,True
18467-2511261500--32695-1-10968-2511262224,5137,YYZ,ORD,2025-11-26 15:00:00,2025-11-26 15:55:00,True
18467-2511261500--32695-1-10968-2511262224,5521,ORD,DFW,2025-11-26 19:50:00,2025-11-26 22:24:00,True
18467-2511261400--31722-0-10968-2511261642,8078,YYZ,DFW,2025-11-26 14:00:00,2025-11-26 16:42:00,True
18467-2511261940--31722-0-10968-2511262222,8130,YYZ,DFW,2025-11-26 19:40:00,2025-11-26 22:22:00,True
18467-2511260615--32573-1-10968-2511261046,3524,YYZ,ORD,2025-11-26 06:15:00,2025-11-26 07:30:00,True
18467-2511260615--32573-1-10968-2511261046,2421,ORD,DFW,2025-11-26 08:05:00,2025-11-26 10:46:00,True
18467-2511261645--32573-1-10968-2511262140,3608,YYZ,ORD,2025-11-26 16:45:00,2025-11-26 17:45:00,True
18467-2511261645--32573-1-10968-2511262140,3170,ORD,DFW,2025-11-26 18:45:00,2025-11-26 21:40:00,True
18467-2511261820--32573-1-10968-2511262324,3610,YYZ,ORD,2025-11-26 18:20:00,2025-11-26 19:20:00,True
18467-2511261820--32573-1-10968-2511262324,3297,ORD,DFW,2025-11-26 20:35:00,2025-11-26 23:24:00,True
18467-2511261137--32573-1-10968-2511261713,3604,YYZ,ORD,2025-11-26 11:37:00,2025-11-26 12:37:00,True
18467-2511261137--32573-1-10968-2511261713,2999,ORD,DFW,2025-11-26 14:25:00,2025-11-26 17:13:00,True
18467-2511271820--32573-0-10968-2511272105,1111,YYZ,DFW,2025-11-27 18:20:00,2025-11-27 21:05:00,True
18467-2511271415--32573-0-10968-2511271705,3993,YYZ,DFW,2025-11-27 14:15:00,2025-11-27 17:05:00,True
18467-2511270754--32573-0-10968-2511271054,1169,YYZ,DFW,2025-11-27 07:54:00,2025-11-27 10:54:00,True
18467-2511270615--32573-1-10968-2511271046,3524,YYZ,ORD,2025-11-27 06:15:00,2025-11-27 07:30:00,True
18467-2511270615--32573-1-10968-2511271046,2421,ORD,DFW,2025-11-27 08:05:00,2025-11-27 10:46:00,True
18467-2511271137--32573-1-10968-2511271713,3604,YYZ,ORD,2025-11-27 11:37:00,2025-11-27 12:37:00,True
18467-2511271137--32573-1-10968-2511271713,2999,ORD,DFW,2025-11-27 14:25:00,2025-11-27 17:13:00,True
18467-2511271330--32385-1-10910-2511271749,2710,YYZ,ATL,2025-11-27 13:30:00,2025-11-27 15:45:00,True
18467-2511270745--32385-1-10968-2511271215,2988,YYZ,ATL,2025-11-27 07:45:00,2025-11-27 10:00:00,True
18467-2511270745--32385-1-10968-2511271215,414,ATL,DFW,2025-11-27 11:00:00,2025-11-27 12:15:00,True
18467-2511270615--32385-1-10910-2511271115,2662,YYZ,ATL,2025-11-27 06:15:00,2025-11-27 08:35:00,True
18467-2511271330--32385-1-10968-2511271833,2710,YYZ,ATL,2025-11-27 13:30:00,2025-11-27 15:45:00,True
18467-2511271330--32385-1-10968-2511271833,436,ATL,DFW,2025-11-27 17:15:00,2025-11-27 18:33:00,True
18467-2511271130--32385-1-10968-2511271647,2835,YYZ,ATL,2025-11-27 11:30:00,2025-11-27 13:44:00,True
18467-2511271130--32385-1-10968-2511271647,374,ATL,DFW,2025-11-27 15:30:00,2025-11-27 16:47:00,True
18467-2511271400--32695-0-10968-2511271642,1031,YYZ,DFW,2025-11-27 14:00:00,2025-11-27 16:42:00,True
18467-2511271940--32695-0-10968-2511272222,1033,YYZ,DFW,2025-11-27 19:40:00,2025-11-27 22:22:00,True
18467-2511271820--32573-0-10968-2511272105,1111,YYZ,DFW,2025-11-27 18:20:00,2025-11-27 21:05:00,True
18467-2511271415--32573-0-10968-2511271705,3993,YYZ,DFW,2025-11-27 14:15:00,2025-11-27 17:05:00,True
18467-2511270754--32573-0-10968-2511271054,1169,YYZ,DFW,2025-11-27 07:54:00,2025-11-27 10:54:00,True
18467-2511270900--32695-1-10968-2511271311,5143,YYZ,ORD,2025-11-27 09:00:00,2025-11-27 09:55:00,True
18467-2511270900--32695-1-10968-2511271311,3658,ORD,DFW,2025-11-27 10:45:00,2025-11-27 13:11:00,True
18467-2511271400--32695-1-10968-2511271826,507,YYZ,ORD,2025-11-27 14:00:00,2025-11-27 14:51:00,True
18467-2511271400--32695-1-10968-2511271826,4235,ORD,DFW,2025-11-27 15:52:00,2025-11-27 18:26:00,True
18467-2511270700--32695-1-10968-2511271132,5141,YYZ,ORD,2025-11-27 07:00:00,2025-11-27 07:55:00,True
18467-2511270700--32695-1-10968-2511271132,5186,ORD,DFW,2025-11-27 09:00:00,2025-11-27 11:32:00,True
18467-2511271100--32695-1-10968-2511271554,4408,YYZ,ORD,2025-11-27 11:00:00,2025-11-27 11:59:00,True
18467-2511271100--32695-1-10968-2511271554,4854,ORD,DFW,2025-11-27 13:20:00,2025-11-27 15:54:00,True
18467-2511270800--32695-1-10968-2511271311,501,YYZ,ORD,2025-11-27 08:00:00,2025-11-27 08:57:00,True
18467-2511270800--32695-1-10968-2511271311,3658,ORD,DFW,2025-11-27 10:45:00,2025-11-27 13:11:00,True
18467-2511271400--31722-0-10968-2511271642,8078,YYZ,DFW,2025-11-27 14:00:00,2025-11-27 16:42:00,True
18467-2511271940--31722-0-10968-2511272222,8130,YYZ,DFW,2025-11-27 19:40:00,2025-11-27 22:22:00,True
18467-2511270900--31722-1-10968-2511271311,1538,YYZ,ORD,2025-11-27 09:00:00,2025-11-27 09:55:00,True
18467-2511270900--31722-1-10968-2511271311,1491,ORD,DFW,2025-11-27 10:45:00,2025-11-27 13:11:00,True
18467-2511270615--32573-1-10968-2511271046,3524,YYZ,ORD,2025-11-27 06:15:00,2025-11-27 07:30:00,True
18467-2511270615--32573-1-10968-2511271046,2421,ORD,DFW,2025-11-27 08:05:00,2025-11-27 10:46:00,True
18467-2511271645--32573-1-10968-2511272140,3608,YYZ,ORD,2025-11-27 16:45:00,2025-11-27 17:45:00,True
18467-2511271645--32573-1-10968-2511272140,3170,ORD,DFW,2025-11-27 18:45:00,2025-11-27 21:40:00,True
18467-2511271137--32573-1-10968-2511271713,3604,YYZ,ORD,2025-11-27 11:37:00,2025-11-27 12:37:00,True
18467-2511271137--32573-1-10968-2511271713,2999,ORD,DFW,2025-11-27 14:25:00,2025-11-27 17:13:00,True
18467-2511281820--32573-0-10968-2511282105,1111,YYZ,DFW,2025-11-28 18:20:00,2025-11-28 21:05:00,True
18467-2511281415--32573-0-10968-2511281705,3993,YYZ,DFW,2025-11-28 14:15:00,2025-11-28 17:05:00,True
18467-2511280754--32573-0-10968-2511281054,1169,YYZ,DFW,2025-11-28 07:54:00,2025-11-28 10:54:00,True
18467-2511281330--32385-1-10968-2511281833,2710,YYZ,ATL,2025-11-28 13:30:00,2025-11-28 15:45:00,True
18467-2511281330--32385-1-10968-2511281833,436,ATL,DFW,2025-11-28 17:15:00,2025-11-28 18:33:00,True
18467-2511281137--32573-1-10968-2511281713,3604,YYZ,ORD,2025-11-28 11:37:00,2025-11-28 12:37:00,True
18467-2511281137--32573-1-10968-2511281713,2999,ORD,DFW,2025-11-28 14:25:00,2025-11-28 17:13:00,True
18467-2511280615--32385-1-10968-2511281215,2662,YYZ,ATL,2025-11-28 06:15:00,2025-11-28 08:35:00,True
18467-2511280615--32385-1-10968-2511281215,414,ATL,DFW,2025-11-28 11:00:00,2025-11-28 12:15:00,True
18467-2511281330--32385-1-10910-2511281749,2710,YYZ,ATL,2025-11-28 13:30:00,2025-11-28 15:45:00,True
18467-2511280745--32385-1-10968-2511281215,2988,YYZ,ATL,2025-11-28 07:45:00,2025-11-28 10:00:00,True
18467-2511280745--32385-1-10968-2511281215,414,ATL,DFW,2025-11-28 11:00:00,2025-11-28 12:15:00,True
18467-2511280615--32385-1-10910-2511281115,2662,YYZ,ATL,2025-11-28 06:15:00,2025-11-28 08:35:00,True
18467-2511281330--32385-1-10968-2511281833,2710,YYZ,ATL,2025-11-28 13:30:00,2025-11-28 15:45:00,True
18467-2511281330--32385-1-10968-2511281833,436,ATL,DFW,2025-11-28 17:15:00,2025-11-28 18:33:00,True
18467-2511281800--32385-1-10910-2511282338,2714,YYZ,ATL,2025-11-28 18:00:00,2025-11-28 20:21:00,True
18467-2511280615--32385-1-10968-2511281215,2662,YYZ,ATL,2025-11-28 06:15:00,2025-11-28 08:35:00,True
18467-2511280615--32385-1-10968-2511281215,414,ATL,DFW,2025-11-28 11:00:00,2025-11-28 12:15:00,True
18467-2511281400--32695-0-10968-2511281642,1031,YYZ,DFW,2025-11-28 14:00:00,2025-11-28 16:42:00,True
18467-2511281940--32695-0-10968-2511282222,1033,YYZ,DFW,2025-11-28 19:40:00,2025-11-28 22:22:00,True
18467-2511281820--32573-0-10968-2511282105,1111,YYZ,DFW,2025-11-28 18:20:00,2025-11-28 21:05:00,True
18467-2511281415--32573-0-10968-2511281705,3993,YYZ,DFW,2025-11-28 14:15:00,2025-11-28 17:05:00,True
18467-2511280754--32573-0-10968-2511281054,1169,YYZ,DFW,2025-11-28 07:54:00,2025-11-28 10:54:00,True
18467-2511280900--32695-1-10968-2511281311,5143,YYZ,ORD,2025-11-28 09:00:00,2025-11-28 09:55:00,True
18467-2511280900--32695-1-10968-2511281311,3658,ORD,DFW,2025-11-28 10:45:00,2025-11-28 13:11:00,True
18467-2511281400--32695-1-10968-2511281826,507,YYZ,ORD,2025-11-28 14:00:00,2025-11-28 14:51:00,True
18467-2511281400--32695-1-10968-2511281826,4235,ORD,DFW,2025-11-28 15:52:00,2025-11-28 18:26:00,True
18467-2511280700--32695-1-10968-2511281132,5141,YYZ,ORD,2025-11-28 07:00:00,2025-11-28 07:55:00,True
18467-2511280700--32695-1-10968-2511281132,5186,ORD,DFW,2025-11-28 09:00:00,2025-11-28 11:32:00,True
18467-2511281100--32695-1-10968-2511281554,4408,YYZ,ORD,2025-11-28 11:00:00,2025-11-28 11:59:00,True
18467-2511281100--32695-1-10968-2511281554,4854,ORD,DFW,2025-11-28 13:20:00,2025-11-28 15:54:00,True
18467-2511281000--32695-1-10968-2511281554,8903,YYZ,ORD,2025-11-28 10:00:00,2025-11-28 10:58:00,True
18467-2511281000--32695-1-10968-2511281554,4854,ORD,DFW,2025-11-28 13:20:00,2025-11-28 15:54:00,True
18467-2511281400--31722-0-10968-2511281642,8078,YYZ,DFW,2025-11-28 14:00:00,2025-11-28 16:42:00,True
18467-2511281940--31722-0-10968-2511282222,8130,YYZ,DFW,2025-11-28 19:40:00,2025-11-28 22:22:00,True
18467-2511280900--31722-1-10968-2511281311,1538,YYZ,ORD,2025-11-28 09:00:00,2025-11-28 09:55:00,True
18467-2511280900--31722-1-10968-2511281311,1491,ORD,DFW,2025-11-28 10:45:00,2025-11-28 13:11:00,True
18467-2511281330--32385-1-10910-2511281749,2710,YYZ,ATL,2025-11-28 13:30:00,2025-11-28 15:45:00,True
18467-2511280615--32573-1-10968-2511281046,3524,YYZ,ORD,2025-11-28 06:15:00,2025-11-28 07:30:00,True
18467-2511280615--32573-1-10968-2511281046,2421,ORD,DFW,2025-11-28 08:05:00,2025-11-28 10:46:00,True
18467-2511281645--32573-1-10968-2511282140,3608,YYZ,ORD,2025-11-28 16:45:00,2025-11-28 17:45:00,True
18467-2511281645--32573-1-10968-2511282140,3170,ORD,DFW,2025-11-28 18:45:00,2025-11-28 21:40:00,True
18467-2511281137--32573-1-10968-2511281713,3604,YYZ,ORD,2025-11-28 11:37:00,2025-11-28 12:37:00,True
18467-2511281137--32573-1-10968-2511281713,2999,ORD,DFW,2025-11-28 14:25:00,2025-11-28 17:13:00,True
18467-2511291820--32573-0-10968-2511292105,1111,YYZ,DFW,2025-11-29 18:20:00,2025-11-29 21:05:00,True
18467-2511291415--32573-0-10968-2511291705,3993,YYZ,DFW,2025-11-29 14:15:00,2025-11-29 17:05:00,True
18467-2511290754--32573-0-10968-2511291054,1169,YYZ,DFW,2025-11-29 07:54:00,2025-11-29 10:54:00,True
18467-2511291330--32385-1-10968-2511291833,2710,YYZ,ATL,2025-11-29 13:30:00,2025-11-29 15:45:00,True
18467-2511291330--32385-1-10968-2511291833,436,ATL,DFW,2025-11-29 17:15:00,2025-11-29 18:33:00,True
18467-2511291130--32385-1-10968-2511291647,2835,YYZ,ATL,2025-11-29 11:30:00,2025-11-29 13:44:00,True
18467-2511291130--32385-1-10968-2511291647,374,ATL,DFW,2025-11-29 15:30:00,2025-11-29 16:47:00,True
18467-2511290615--32385-1-10968-2511291215,2662,YYZ,ATL,2025-11-29 06:15:00,2025-11-29 08:35:00,True
18467-2511290615--32385-1-10968-2511291215,414,ATL,DFW,2025-11-29 11:00:00,2025-11-29 12:15:00,True
18467-2511290745--32385-1-10968-2511291421,2988,YYZ,ATL,2025-11-29 07:45:00,2025-11-29 10:00:00,True
18467-2511290745--32385-1-10968-2511291421,921,ATL,DFW,2025-11-29 13:08:00,2025-11-29 14:21:00,True
18467-2511291130--32385-1-10968-2511291833,2835,YYZ,ATL,2025-11-29 11:30:00,2025-11-29 13:44:00,True
18467-2511291130--32385-1-10968-2511291833,436,ATL,DFW,2025-11-29 17:15:00,2025-11-29 18:33:00,True
18467-2511291330--32385-1-10910-2511291749,2710,YYZ,ATL,2025-11-29 13:30:00,2025-11-29 15:45:00,True
18467-2511290745--32385-1-10968-2511291215,2988,YYZ,ATL,2025-11-29 07:45:00,2025-11-29 10:00:00,True
18467-2511290745--32385-1-10968-2511291215,414,ATL,DFW,2025-11-29 11:00:00,2025-11-29 12:15:00,True
18467-2511291330--32385-1-10968-2511291833,2710,YYZ,ATL,2025-11-29 13:30:00,2025-11-29 15:45:00,True
18467-2511291330--32385-1-10968-2511291833,436,ATL,DFW,2025-11-29 17:15:00,2025-11-29 18:33:00,True
18467-2511291130--32385-1-10968-2511291647,2835,YYZ,ATL,2025-11-29 11:30:00,2025-11-29 13:44:00,True
18467-2511291130--32385-1-10968-2511291647,374,ATL,DFW,2025-11-29 15:30:00,2025-11-29 16:47:00,True
18467-2511290745--32385-1-10968-2511291421,2988,YYZ,ATL,2025-11-29 07:45:00,2025-11-29 10:00:00,True
18467-2511290745--32385-1-10968-2511291421,921,ATL,DFW,2025-11-29 13:08:00,2025-11-29 14:21:00,True
18467-2511290615--32385-1-10968-2511291421,2662,YYZ,ATL,2025-11-29 06:15:00,2025-11-29 08:35:00,True
18467-2511290615--32385-1-10968-2511291421,921,ATL,DFW,2025-11-29 13:08:00,2025-11-29 14:21:00,True
18467-2511291400--32695-0-10968-2511291642,1031,YYZ,DFW,2025-11-29 14:00:00,2025-11-29 16:42:00,True
18467-2511291940--32695-0-10968-2511292222,1033,YYZ,DFW,2025-11-29 19:40:00,2025-11-29 22:22:00,True
18467-2511291820--32573-0-10968-2511292105,1111,YYZ,DFW,2025-11-29 18:20:00,2025-11-29 21:05:00,True
18467-2511291415--32573-0-10968-2511291705,3993,YYZ,DFW,2025-11-29 14:15:00,2025-11-29 17:05:00,True
18467-2511290754--32573-0-10968-2511291054,1169,YYZ,DFW,2025-11-29 07:54:00,2025-11-29 10:54:00,True
18467-2511290900--32695-1-10968-2511291311,5143,YYZ,ORD,2025-11-29 09:00:00,2025-11-29 09:55:00,True
18467-2511290900--32695-1-10968-2511291311,3658,ORD,DFW,2025-11-29 10:45:00,2025-11-29 13:11:00,True
18467-2511291400--32695-1-10968-2511291826,507,YYZ,ORD,2025-11-29 14:00:00,2025-11-29 14:51:00,True
18467-2511291400--32695-1-10968-2511291826,4235,ORD,DFW,2025-11-29 15:52:00,2025-11-29 18:26:00,True
18467-2511290800--32695-1-10968-2511291311,501,YYZ,ORD,2025-11-29 08:00:00,2025-11-29 08:57:00,True
18467-2511290800--32695-1-10968-2511291311,3658,ORD,DFW,2025-11-29 10:45:00,2025-11-29 13:11:00,True
18467-2511291000--32695-1-10968-2511291554,8903,YYZ,ORD,2025-11-29 10:00:00,2025-11-29 10:58:00,True
18467-2511291000--32695-1-10968-2511291554,4854,ORD,DFW,2025-11-29 13:20:00,2025-11-29 15:54:00,True
18467-2511291200--32695-1-10968-2511291826,505,YYZ,ORD,2025-11-29 12:00:00,2025-11-29 12:51:00,True
18467-2511291200--32695-1-10968-2511291826,4235,ORD,DFW,2025-11-29 15:52:00,2025-11-29 18:26:00,True
18467-2511291400--31722-0-10968-2511291642,8078,YYZ,DFW,2025-11-29 14:00:00,2025-11-29 16:42:00,True
18467-2511291940--31722-0-10968-2511292222,8130,YYZ,DFW,2025-11-29 19:40:00,2025-11-29 22:22:00,True
18467-2511290900--31722-1-10968-2511291311,1538,YYZ,ORD,2025-11-29 09:00:00,2025-11-29 09:55:00,True
18467-2511290900--31722-1-10968-2511291311,1491,ORD,DFW,2025-11-29 10:45:00,2025-11-29 13:11:00,True
18467-2511291330--32385-1-10910-2511291749,2710,YYZ,ATL,2025-11-29 13:30:00,2025-11-29 15:45:00,True
18467-2511290745--32385-1-10968-2511291215,2988,YYZ,ATL,2025-11-29 07:45:00,2025-11-29 10:00:00,True
18467-2511290745--32385-1-10968-2511291215,414,ATL,DFW,2025-11-29 11:00:00,2025-11-29 12:15:00,True
18467-2511290615--32573-1-10968-2511291046,3524,YYZ,ORD,2025-11-29 06:15:00,2025-11-29 07:30:00,True
18467-2511290615--32573-1-10968-2511291046,2421,ORD,DFW,2025-11-29 08:05:00,2025-11-29 10:46:00,True
18467-2511290615--32385-1-10910-2511291115,2662,YYZ,ATL,2025-11-29 06:15:00,2025-11-29 08:35:00,True
18467-2511301820--32573-0-10968-2511302105,1111,YYZ,DFW,2025-11-30 18:20:00,2025-11-30 21:05:00,True
18467-2511301415--32573-0-10968-2511301705,3993,YYZ,DFW,2025-11-30 14:15:00,2025-11-30 17:05:00,True
18467-2511300754--32573-0-10968-2511301054,1169,YYZ,DFW,2025-11-30 07:54:00,2025-11-30 10:54:00,True
18467-2511301330--31679-1-10910-2511301749,7106,YYZ,ATL,2025-11-30 13:30:00,2025-11-30 15:45:00,True
18467-2511300615--31679-1-10910-2511301115,8135,YYZ,ATL,2025-11-30 06:15:00,2025-11-30 08:35:00,True
18467-2511301800--31679-1-10910-2511302338,6768,YYZ,ATL,2025-11-30 18:00:00,2025-11-30 20:21:00,True
18467-2511301130--31679-1-10910-2511301749,6479,YYZ,ATL,2025-11-30 11:30:00,2025-11-30 13:44:00,True
18467-2511301330--31679-1-10910-2511302338,7106,YYZ,ATL,2025-11-30 13:30:00,2025-11-30 15:45:00,True
18467-2511301330--32385-1-10910-2511301749,2710,YYZ,ATL,2025-11-30 13:30:00,2025-11-30 15:45:00,True
18467-2511300745--32385-1-10968-2511301215,2988,YYZ,ATL,2025-11-30 07:45:00,2025-11-30 10:00:00,True
18467-2511300745--32385-1-10968-2511301215,414,ATL,DFW,2025-11-30 11:00:00,2025-11-30 12:15:00,True
18467-2511300615--32385-1-10910-2511301115,2662,YYZ,ATL,2025-11-30 06:15:00,2025-11-30 08:35:00,True
18467-2511301330--32385-1-10968-2511301833,2710,YYZ,ATL,2025-11-30 13:30:00,2025-11-30 15:45:00,True
18467-2511301330--32385-1-10968-2511301833,436,ATL,DFW,2025-11-30 17:15:00,2025-11-30 18:33:00,True
18467-2511301130--32385-1-10968-2511301647,2835,YYZ,ATL,2025-11-30 11:30:00,2025-11-30 13:44:00,True
18467-2511301130--32385-1-10968-2511301647,374,ATL,DFW,2025-11-30 15:30:00,2025-11-30 16:47:00,True
18467-2511300615--32385-1-10968-2511301215,2662,YYZ,ATL,2025-11-30 06:15:00,2025-11-30 08:35:00,True
18467-2511300615--32385-1-10968-2511301215,414,ATL,DFW,2025-11-30 11:00:00,2025-11-30 12:15:00,True
18467-2511301940--32695-0-10968-2511302222,1033,YYZ,DFW,2025-11-30 19:40:00,2025-11-30 22:22:00,True
18467-2511301400--32695-0-10968-2511301642,1031,YYZ,DFW,2025-11-30 14:00:00,2025-11-30 16:42:00,True
18467-2511301820--32573-0-10968-2511302105,1111,YYZ,DFW,2025-11-30 18:20:00,2025-11-30 21:05:00,True
18467-2511301415--32573-0-10968-2511301705,3993,YYZ,DFW,2025-11-30 14:15:00,2025-11-30 17:05:00,True
18467-2511300754--32573-0-10968-2511301054,1169,YYZ,DFW,2025-11-30 07:54:00,2025-11-30 10:54:00,True
18467-2511300900--32695-1-10968-2511301311,5143,YYZ,ORD,2025-11-30 09:00:00,2025-11-30 09:55:00,True
18467-2511300900--32695-1-10968-2511301311,3658,ORD,DFW,2025-11-30 10:45:00,2025-11-30 13:11:00,True
18467-2511301400--32695-1-10968-2511301826,507,YYZ,ORD,2025-11-30 14:00:00,2025-11-30 14:51:00,True
18467-2511301400--32695-1-10968-2511301826,4235,ORD,DFW,2025-11-30 15:52:00,2025-11-30 18:26:00,True
18467-2511300700--32695-1-10968-2511301132,5141,YYZ,ORD,2025-11-30 07:00:00,2025-11-30 07:55:00,True
18467-2511300700--32695-1-10968-2511301132,5186,ORD,DFW,2025-11-30 09:00:00,2025-11-30 11:32:00,True
18467-2511301100--32695-1-10968-2511301554,4408,YYZ,ORD,2025-11-30 11:00:00,2025-11-30 11:59:00,True
18467-2511301100--32695-1-10968-2511301554,4854,ORD,DFW,2025-11-30 13:20:00,2025-11-30 15:54:00,True
18467-2511301000--32695-1-10968-2511301554,8903,YYZ,ORD,2025-11-30 10:00:00,2025-11-30 10:58:00,True
18467-2511301000--32695-1-10968-2511301554,4854,ORD,DFW,2025-11-30 13:20:00,2025-11-30 15:54:00,True
18467-2511301940--31722-0-10968-2511302222,8130,YYZ,DFW,2025-11-30 19:40:00,2025-11-30 22:22:00,True
18467-2511301400--31722-0-10968-2511301642,8078,YYZ,DFW,2025-11-30 14:00:00,2025-11-30 16:42:00,True
18467-2511300900--31722-1-10968-2511301311,1538,YYZ,ORD,2025-11-30 09:00:00,2025-11-30 09:55:00,True
18467-2511300900--31722-1-10968-2511301311,1491,ORD,DFW,2025-11-30 10:45:00,2025-11-30 13:11:00,True
18467-2511301330--32385-1-10910-2511301749,2710,YYZ,ATL,2025-11-30 13:30:00,2025-11-30 15:45:00,True
18467-2511301400--31722-1-10968-2511301826,8307,YYZ,ORD,2025-11-30 14:00:00,2025-11-30 14:51:00,True
18467-2511301400--31722-1-10968-2511301826,793,ORD,DFW,2025-11-30 15:52:00,2025-11-30 18:26:00,True
18467-2511300745--32385-1-10968-2511301215,2988,YYZ,ATL,2025-11-30 07:45:00,2025-11-30 10:00:00,True
18467-2511300745--32385-1-10968-2511301215,414,ATL,DFW,2025-11-30 11:00:00,2025-11-30 12:15:00,True
18467-2511300615--32385-1-10910-2511301115,2662,YYZ,ATL,2025-11-30 06:15:00,2025-11-30 08:35:00,True
18467-2511300615--32385-1-10968-2511301215,2662,YYZ,ATL,2025-11-30 06:15:00,2025-11-30 08:35:00,True
18467-2511300615--32385-1-10968-2511301215,414,ATL,DFW,2025-11-30 11:00:00,2025-11-30 12:15:00,True
18467-2511301330--32385-1-10968-2511302211,2710,YYZ,ATL,2025-11-30 13:30:00,2025-11-30 15:45:00,True
18467-2511301330--32385-1-10968-2511302211,31,ATL,DFW,2025-11-30 20:55:00,2025-11-30 22:11:00,True
18467-2510010829--32573-0-10968-2510011054,1169,YYZ,DFW,2025-10-01 08:29:00,2025-10-01 10:54:00,True
18467-2510011840--32573-0-10968-2510012105,1111,YYZ,DFW,2025-10-01 18:40:00,2025-10-01 21:05:00,True
18467-2510011440--32573-0-10968-2510011705,1993,YYZ,DFW,2025-10-01 14:40:00,2025-10-01 17:05:00,True
18467-2510011130--32573-1-10968-2510011555,3604,YYZ,ORD,2025-10-01 11:30:00,2025-10-01 12:25:00,True
18467-2510011130--32573-1-10968-2510011555,1290,ORD,DFW,2025-10-01 13:20:00,2025-10-01 15:55:00,True
18467-2510011320--32385-1-10968-2510011833,2710,YYZ,ATL,2025-10-01 13:20:00,2025-10-01 15:37:00,True
18467-2510011320--32385-1-10968-2510011833,436,ATL,DFW,2025-10-01 17:15:00,2025-10-01 18:33:00,True
18467-2510011130--32385-1-10968-2510011647,2835,YYZ,ATL,2025-10-01 11:30:00,2025-10-01 13:44:00,True
18467-2510011130--32385-1-10968-2510011647,374,ATL,DFW,2025-10-01 15:30:00,2025-10-01 16:47:00,True
