Name,IATA Code,ICAO Code,Country,City,City Code,Latitude,Longitude,Timezone,Departures
Elbert County Airport-Patz Field,,KEBA,US,,,34.095,-82.81583,America/New_York,
Eldred Rock Coast Guard Heliport,ERO,,US,,,58.9707,-135.22028,America/Juneau,
Elfin Cove Seaplane Base,ELV,PAEL,US,Elfin Cove,ELV,58.195,-136.34722,America/Juneau,
Elim Airport,ELI,PFEL,US,Elim,ELI,64.61658,-162.27007,America/Nome,
Elizabeth City Regional Airport,ECG,KECG,US,Elizabeth City,ECG,36.26044,-76.17438,America/New_York,
Elizabeth Field,FID,,US,Fishers Island,FID,41.25382,-72.02977,America/New_York,
Elk City Regional Business Airport,ELK,KELK,US,Elk City,,35.4261,-99.39598,America/Chicago,
Elkhart-Morton County Airport,,KEHA,US,Elkhart,,37.00086,-101.88211,America/Chicago,
Elkhart Municipal Airport,EKI,KEKM,US,Elkhart,EKI,41.72005,-85.99972,America/Indiana/Indianapolis,
Elkin Municipal Airport,,KZEF,US,Elkin,INT,36.28042,-80.78895,America/New_York,
Elko Regional Airport,EKO,KEKO,US,Elko,EKO,40.82375,-115.79247,America/Los_Angeles,187.0
Ellamar Seaplane Base,ELW,,US,Ellamar,,60.89389,-146.70361,America/Anchorage,
Ellington Field,EFD,KEFD,US,Houston,HOU,29.60745,-95.15882,America/Chicago,
Ellington Airport,,KLUG,US,Lewisburg,SYI,35.50039,-86.80826,America/Chicago,
Ellsworth Air Force Base,RCA,KRCA,US,Rapid City,RAP,44.14504,-103.10357,America/Denver,
Elmendorf Air Force Base,EDF,PAED,US,Anchorage,ANC,61.25306,-149.79361,America/Anchorage,
Elmira/Corning Regional Airport,ELM,KELM,US,Elmira/Corning,ELM,42.1598,-76.89107,America/New_York,394.0
Elton Hensley Memorial Airport,,KFTT,US,Fulton,,38.8381004333,-92.0026016235,America/Chicago,
Ely Municipal Airport,LYU,KELO,US,Ely,,47.82435,-91.8307,America/Chicago,
Ely Airport-Yelland Field,ELY,KELY,US,Ely,ELY,39.29938,-114.84168,America/Los_Angeles,
Emmetsburg Municipal Airport,,KEGQ,US,Emmetsburg,,43.1020011902,-94.7046966553,America/Chicago,
Emmonak Airport,EMK,PAEM,US,Emmonak,EMK,62.78019,-164.49044,America/Nome,
Emporia-Greensville Regional Airport,,KEMV,US,Emporia,,36.68709,-77.4847,America/New_York,
Emporia Municipal Airport,EMP,KEMP,US,Emporia,EMP,38.33279,-96.19111,America/Chicago,
Enid Woodring Regional Airport,WDG,KWDG,US,Enid,WDG,36.38359,-97.78753,America/Chicago,
Ennis - Big Sky Airport,,KEKS,US,Ennis,,45.26832,-111.6503,America/Denver,
Enterprise Municipal Airport,ETS,KEDN,US,Enterprise,ETS,31.29794,-85.9001,America/Chicago,
Entrance Island Seaplane Base,HBH,,US,Entrance Island,,57.41279,-133.43998,America/Juneau,
Ephrata Municipal Airport,EPH,KEPH,US,Ephrata,MWH,47.30514,-119.51309,America/Los_Angeles,
Eppley Airfield,OMA,KOMA,US,Omaha,OMA,41.3011,-95.89848,America/Chicago,8012.0
Erie International Airport,ERI,KERI,US,Erie,ERI,42.08172,-80.17701,America/New_York,374.0
Erie Municipal Airport,,KEIK,US,Erie,BJC,40.00919,-105.04937,America/Denver,
Ernest A. Love Field,PRC,KPRC,US,Prescott,PRC,34.65091,-112.42044,America/Phoenix,374.0
Errol Airport,ERR,KERR,US,Errol,,44.79273,-71.16431,America/New_York,
"Erwin, Harnett County Airport",,KHRJ,US,,,35.37861,-78.73361,America/New_York,
Essex County Airport,CDW,KCDW,US,Caldwell,CDW,40.8751,-74.2807,America/New_York,
Estherville Municipal Airport,EST,KEST,US,Estherville,,43.40718,-94.74637,America/Chicago,
Eunice Airport,UCE,,US,Eunice,,30.47039,-92.42604,America/Chicago,
Eureka Airport,EUE,,US,Eureka,,39.60036,-116.00644,America/Los_Angeles,
Evanston-Uinta County Burns Field,EVW,KEVW,US,Evanston,,41.27467,-111.03268,America/Denver,
Evansville Regional Airport,EVV,KEVV,US,Evansville,EVV,38.03656,-87.53701,America/Chicago,1553.0
Evart Municipal Airport,,,US,Mount Pleasant,MOP,43.89574,-85.28558,America/Detroit,
Eveleth-Virginia Municipal Airport,EVM,KEVM,US,Eveleth,EVM,47.4241,-92.49769,America/Chicago,
Evelyn Sharp Field,,KODX,US,Ord,,41.62334,-98.95176,America/Chicago,
Everett-Stewart Regional Airport,UCY,KUCY,US,Union City,,36.38259,-88.9829,America/Chicago,
Excursion Inlet Seaplane Base,EXI,,US,Excursion Inlet,EXI,58.41879,-135.44836,America/Juneau,
Fairbanks International Airport,FAI,PAFA,US,Fairbanks,FAI,64.81368,-147.85967,America/Anchorage,7063.0
"FAIRBANKS(PEDRO DOME MET RADAR SITE),AK",,PABK,US,,,64.816389,147.855556,Asia/Srednekolymsk,
Fairbury Municipal Airport,FBY,KFBY,US,Fairbury,,40.17718,-97.1672,America/Chicago,
Fairchild Air Force Base,SKA,KSKA,US,Spokane,GEG,47.61506,-117.65577,America/Los_Angeles,
Fairfield County Airport,,KFDW,US,Winnsboro,,34.31518,-81.11064,America/New_York,
Fairfield County Airport,,KLHQ,US,Lancaster,CMH,39.75413,-82.66142,America/New_York,
Fairfield Municipal Airport,FFL,KFFL,US,Fairfield,OTM,41.05307,-91.97878,America/Chicago,
Fairfield Municipal Airport,,KFWC,US,Fairfield,,38.37866,-88.41116,America/Chicago,
Fairmont Municipal Airport-Frankman Field,,,US,Morgantown,MGW,39.44817,-80.16703,America/New_York,
Fairmont Municipal Airport,FRM,KFRM,US,Fairmont,,43.64384,-94.4158,America/Chicago,
Fairmont State Airfield,,KFMZ,US,Fairmont,,40.59508,-97.56859,America/Chicago,
Falcon Field,MSC,KFFZ,US,Mesa,MSC,33.45915,-111.72681,America/Phoenix,
Fallon Municipal Airport,FLX,KFLX,US,Fallon,,39.49751,-118.7544,America/Los_Angeles,
Falls Bay Seaplane Base,FLJ,,US,,,60.51768,-147.99906,America/Anchorage,
Falls International Airport-Einarson Field,INL,KINL,US,International Falls,INL,48.56619,-93.39881,America/Chicago,373.0
False Island Seaplane Base,FAK,,US,False Island,,57.5279,-135.20891,America/Sitka,
False Pass Airport,KFP,PAKF,US,False Pass,KFP,54.85133,-163.40766,America/Nome,
False River Regional Airport,HZR,KHZR,US,New Roads,BTR,30.71161,-91.48029,America/Chicago,
Farewell Lake Seaplane Base,,PAFK,US,Farewell Lake,,62.54222,-153.6225,America/Anchorage,
Farewell Airport,FWL,PAFW,US,Farewell,,62.50861,-153.89314,America/Anchorage,
Faribault Municipal Airport,FBL,KFBL,US,Faribault,FBL,44.32441,-93.31077,America/Chicago,
Farmington Regional Airport,FAM,KFAM,US,Farmington,,37.76227,-90.42929,America/Chicago,
Farmville Municipal Airport,,KFVX,US,,,37.35598,-78.43833,America/New_York,
Fayette County Airport,,KFYE,US,Somerville,,35.20725,-89.39322,America/Chicago,
Fayette Regional Air Center,,,US,,,29.90864,-96.94887,America/Chicago,
Fayetteville Municipal Airport,FAY,KFAY,US,Fayetteville,FAY,34.99072,-78.8803,America/New_York,1402.0
Fayetteville Municipal Airport,FYM,KFYM,US,Fayetteville,,35.05836,-86.56608,America/Chicago,
Felker Army Airfield,FAF,KFAF,US,Newport News (Fort Eustis),PHF,37.13357,-76.60836,America/New_York,
Felts Field,SFF,KSFF,US,Spokane,GEG,47.68267,-117.32243,America/Los_Angeles,
"Fentress, Naval Auxiliary Landing Field",,KNFE,US,Fentress,NTU,36.70083,-76.12833,America/New_York,
Fergus Falls Municipal/Einar Mickelson Field,FFM,KFFM,US,Fergus Falls,FFM,46.28413,-96.15701,America/Chicago,
Fernandina Beach Municipal Airport,,KFHB,US,,,30.61598,-81.46269,America/New_York,
Ferndale Resort Seaplane Base,CKE,,US,,,39.00333,-122.79717,America/Los_Angeles,
Festus Memorial Airport,,KFES,US,,,38.19498,-90.38636,America/Chicago,
Fillmore County Airport,,KFKA,US,Preston,,43.67635,-92.17961,America/Chicago,
Fillmore Municipal Airport,FIL,KFOM,US,Fillmore,,38.96308,-112.35712,America/Denver,
Findlay Airport,FDY,KFDY,US,Findlay,FDY,41.01339,-83.66854,America/New_York,
First Flight Airport,FFA,KFFA,US,Kill Devil Hills,,36.01822,-75.67129,America/New_York,
Fishermans Bay Seaplane Base,LPS,,US,Bellingham,BLI,48.51649,-122.91518,America/Los_Angeles,
Fitch H. Beach Airport,,KFPK,US,Charlotte,LAN,42.57448,-84.81138,America/Detroit,
Fitchburg Municipal Airport,,KFIT,US,Fitchburg,ASH,42.55398,-71.75841,America/New_York,
Fitzgerald Municipal Airport,,KFZG,US,Fitzgerald,,31.6819,-83.27097,America/New_York,
Five Finger Coast Guard Heliport,FIV,,US,,,57.27063,-133.63182,America/Juneau,
Flabob Airport,RIR,KRIR,US,Riverside,RAL,33.9894,-117.40997,America/Los_Angeles,
Flagler County Airport,,KFIN,US,Daytona Beach,DAB,29.47168,-81.20677,America/New_York,
Flagstaff Pulliam Airport,FLG,KFLG,US,Flagstaff,GCN,35.13835,-111.67183,America/Phoenix,1059.0
Flat Airport,FLT,,US,Flat,,62.45283,-157.9864,America/Anchorage,
Fleming-Mason Airport,,KFGX,US,Flemingsburg,,38.54181,-83.74339,America/New_York,
Fletcher Field,CKM,KCKM,US,Clarksdale,,34.29236,-90.51407,America/Chicago,
Flora Municipal Airport,,KFOA,US,Flora,,38.6656,-88.45227,America/Chicago,
Florala Municipal Airport,,,US,Crestview,CEW,31.04594,-86.30963,America/Chicago,
Florence Municipal Airport,FMU,,US,Florence,,43.98446,-124.11068,America/Los_Angeles,
Florence Regional Airport,FLO,KFLO,US,Florence,FLO,34.18516,-79.72367,America/New_York,468.0
Florida Keys Marathon International Airport,MTH,KMTH,US,Marathon,MTH,24.72523,-81.05155,America/New_York,
Floyd Bennett Memorial Airport,GFL,KGFL,US,Glens Falls,GFL,43.34202,-73.60522,America/New_York,
Floyd W. Jones Lebanon Airport,,KLBO,US,Lebanon,,37.6483,-92.652397,America/Chicago,
Flying Cloud Airport,FCM,KFCM,US,Minneapolis,MSP,44.82719,-93.45717,America/Chicago,
Flying T Farm Airport,,KRMN,US,,,38.4329,-77.47054,America/New_York,
Flying W Airport,,,US,Lumberton,,39.934107,-74.807253,America/New_York,
Folsom,,,US,Cullman,,34.286611,-86.933361,America/Chicago,
Fond du Lac County Airport,FLD,KFLD,US,Fond du Lac,FLD,43.77082,-88.48844,America/Chicago,
Foothills Regional Airport,MRN,KMRN,US,Morganton,HKY,35.82237,-81.61219,America/New_York,
Ford Island Naval Auxiliary Landing Field,,PHNP,US,Honolulu,,21.362946,-157.961784,Pacific/Honolulu,
Ford Airport,IMT,KIMT,US,Kingsford,IMT,45.81522,-88.11768,America/Menominee,
Forest City Municipal Airport,FXY,KFXY,US,Forest City,MCW,43.23918,-93.62844,America/Chicago,
Forrest City Municipal Airport,FCY,KFCY,US,Forrest City,,34.94279,-90.77427,America/Chicago,
Fort Bragg Airport,FOB,,US,Fort Bragg,,39.4715,-123.7953,America/Los_Angeles,
Fort Bridger Airport,FBR,KFBR,US,Fort Bridger,,41.39771,-110.39904,America/Denver,
Fort Campbell U. S. Army Airfield,HOP,KHOP,US,Fort Campbell,HOP,36.66857,-87.49618,America/Chicago,
Fort Collins-Loveland Municipal Airport,FNL,KFNL,US,Loveland,FNL,40.45165,-105.01164,America/Denver,
Fort Devens / Ayer,,KAYE,US,Nashua,ASH,42.56667,-71.6,America/New_York,
Fort Dodge Municipal Airport,FOD,KFOD,US,Fort Dodge,FOD,42.55136,-94.19246,America/Chicago,319.0
Fort Gillem Heliport,,,US,Atlanta,ATL,33.61987,-84.34286,America/New_York,
"Fort Hood, Hood AAF Ft Hood",HLR,KHLR,US,Killeen,ILE,31.13873,-97.71447,America/Chicago,
Fort Hunter Liggett Heliport,HGT,,US,,,35.9937,-121.23613,America/Los_Angeles,
Fort Lauderdale Executive Airport,FXE,KFXE,US,Fort Lauderdale,FLL,26.19758,-80.17032,America/New_York,
Fort Lauderdale-Hollywood International Airport,FLL,KFLL,US,Ft Lauderdale,FLL,26.07147,-80.144,America/New_York,32379.0
Fort Madison Municipal Airport,FMS,KFSW,US,Fort Madison,BRL,40.65921,-91.32682,America/Chicago,
Fort Morgan Municipal Airport,,KFMM,US,Fort Morgan,,40.32901,-103.80368,America/Denver,
"Fort Polk, Polk AAF Ft Polk",POE,KPOE,US,Fort Polk,,31.04483,-93.19167,America/Chicago,
"Fort Rucker, Hanchey Army Heliport",HEY,KHEY,US,Fort Rucker Ozark,DHN,31.34631,-85.65482,America/Chicago,
"Fort Rucker, Lowe Army Heliport",LOR,KLOR,US,Dothan,DHN,31.35889,-85.74833,America/Chicago,
Fort Scott Municipal Airport,FSK,KFSK,US,Fort Scott,,37.7941,-94.76678,America/Chicago,
Fort Smith Municipal Airport,FSM,KFSM,US,Fort Smith,FSM,35.33648,-94.36744,America/Chicago,842.0
"Fort Stockton, Fort Stockton-Pecos County Airport",FST,KFST,US,Fort Stockton,,30.91194,-102.91667,America/Chicago,
Fort Sumner Municipal Airport,FSU,KFSU,US,Fort Sumner,,34.48431,-104.21642,America/Denver,
Fort Wayne International Airport,FWA,KFWA,US,Fort Wayne,FWA,40.9864,-85.1875,America/Indiana/Indianapolis,3041.0
Fort Worth Alliance Airport,AFW,KAFW,US,Fort Worth,FTW,32.98586,-97.3146,America/Chicago,
Fort Worth Meacham International Airport,FTW,KFTW,US,Fort Worth,FTW,32.8193,-97.36196,America/Chicago,
Fort Worth Spinks Airport,,KFWS,US,Fort Worth,FTW,32.56541,-97.30863,America/Chicago,
Fort Yukon Airport,FYU,PFYU,US,Fort Yukon,FYU,66.57139,-145.25028,America/Anchorage,
Fosston Municipal Airport,,KFSE,US,Fosston,,47.59274,-95.77364,America/Chicago,
Fostoria Metropolitan Airport,,KFZI,US,Fostoria,FDY,41.18965,-83.39674,America/New_York,
Four Corners Regional Airport,FMN,KFMN,US,Farmington,FMN,36.74195,-108.2298,America/Denver,
Fox Stephens Field - Gilmer Municipal Airport,,KJXI,US,Gilmer,,32.69889,-94.94889,America/Chicago,
Frank Wiley Field,MLS,KMLS,US,Miles City,MLS,46.42778,-105.88667,America/Denver,
Frankfort Dow Memorial Field,,KFKS,US,Frankfort,,44.625,-86.20056,America/Detroit,
Frankfort Municipal Airport,,KFKR,US,Kokomo,OKK,40.27733,-86.56261,America/Indiana/Indianapolis,
Franklin County Airport,UOS,KUOS,US,Sewanee,APT,35.20531,-85.89969,America/Chicago,
Franklin County State Airport,,KFSO,US,Swanton,,44.93976,-73.09791,America/New_York,
Franklin Municipal-John Beverly Rose Airport,FKN,KFKN,US,Franklin,,36.69848,-76.90302,America/New_York,
Frederick Municipal Airport,FDK,KFDK,US,Frederick,FDK,39.41732,-77.37415,America/New_York,
Frederick Municipal Airport,FDR,KFDR,US,Frederick,,34.35203,-98.9848,America/Chicago,
Freeman Municipal Airport,SER,KSER,US,Seymour,,38.92476,-85.90726,America/Indiana/Indianapolis,
Freeway Airport,,,US,College Park,CGS,38.94317,-76.77199,America/New_York,
Fremont County Airport,CNE,,US,Penrose,CNE,38.43093,-105.10453,America/Denver,
Fremont Municipal Airport,FET,KFET,US,Fremont,FET,41.44694,-96.5178,America/Chicago,
Fremont Municipal Airport,,KFFX,US,Fremont,,43.44495,-85.99344,America/Detroit,
French Frigate Shoals Airport,,PHHF,US,Tern Island,,23.8707,-166.28502,Pacific/Honolulu,
French Lick Municipal Airport,FRH,KFRH,US,French Lick,,38.50341,-86.63992,America/Indiana/Indianapolis,
French Valley Airport,RBK,,US,Murrieta,RBK,33.57552,-117.1292,America/Los_Angeles,
Fresno-Chandler Downtown Airport,FCH,KFCH,US,Fresno,FAT,36.73217,-119.8207,America/Los_Angeles,
Fresno Yosemite International Airport,FAT,KFAT,US,Fresno,FAT,36.77606,-119.71903,America/Los_Angeles,4944.0
Friday Harbor Airport,FRD,KFHR,US,Friday Harbor,FRD,48.52621,-123.02518,America/Los_Angeles,
Friday Harbor Seaplane Base,FBS,,US,Friday Harbor,FRD,48.53732,-123.00962,America/Los_Angeles,
Friedman Memorial Airport,SUN,KSUN,US,Hailey,SUN,43.50657,-114.29782,America/Boise,
Front Range Airport,,KFTG,US,Denver,DEN,39.79215,-104.54959,America/Denver,
Front Royal-Warren County Airport,FRR,KFRR,US,Front Royal,FRR,38.91851,-78.25343,America/New_York,
Fryeburg/Eastern Slopes Regional Airport,FRY,KIZG,US,Fryeburg,FRY,43.99063,-70.94646,America/New_York,
Ft. Stewart,LIY,KLHW,US,Hinesville,LIY,31.88333,-81.56667,America/New_York,
Fullerton Municipal Airport,FUL,KFUL,US,Fullerton,FUL,33.87196,-117.98062,America/Los_Angeles,
Fulton County Airport-Brown Field,FTY,KFTY,US,Atlanta,ATL,33.779,-84.52132,America/New_York,
Fulton County Airport,RCR,KRCR,US,Rochester,,41.06572,-86.19015,America/Indiana/Indianapolis,
Fulton County Airport,,KUSE,US,Wauseon,,41.60937,-84.1322,America/New_York,
Funter Bay Seaplane Base,FNR,PANR,US,Funter Bay,JNU,58.25417,-134.89778,America/Juneau,
Furnace Creek Airport,DTH,,US,Death Valley,,36.46339,-116.88002,America/Los_Angeles,
Gabbs Airport,GAB,KGAB,US,Gabbs,,38.92165,-117.95346,America/Los_Angeles,
Gage Airport,GAG,KGAG,US,Gage,,36.29502,-99.77379,America/Chicago,
Gaines County Airport,,KGNC,US,Seminole,,32.67722,-102.64657,America/Chicago,
Gainesville Municipal Airport,GLE,KGLE,US,Gainesville,,33.64998,-97.20243,America/Chicago,
Gainesville Regional Airport,GNV,KGNV,US,Gainesville,GNV,29.69025,-82.27149,America/New_York,2209.0
Galbraith Lake Airport,GBH,PAGB,US,Galbraith Lake,,68.47889,-149.49,America/Anchorage,
Galena Airport,GAL,PAGA,US,Galena,GAL,64.73611,-156.93722,America/Anchorage,1559.0
Galesburg Municipal Airport,GBG,KGBG,US,Galesburg,GBG,40.94388,-90.42955,America/Chicago,
Galion Municipal Airport,GQQ,KGQQ,US,Galion,MFD,40.75127,-82.72459,America/New_York,
Gallatin Field Airport,BZN,KBZN,US,Bozeman,BZN,45.7766,-111.15356,America/Denver,4157.0
Gallia Meigs Regional Airport,,KGAS,US,Gallipolis,,38.834099,-82.163399,America/New_York,
"Galliano, South Lafourche Airport",,KGAO,US,,,29.44472,-90.26111,America/Chicago,
Gallup Municipal Airport,GUP,KGUP,US,Gallup,GUP,35.51364,-108.77817,America/Denver,
Gambell Airport,GAM,PAGM,US,Gambell,GAM,63.76667,-171.73278,America/Nome,
Gansner Field,GNF,,US,Quincy,,39.94416,-120.9454,America/Los_Angeles,
Garden City Regional Airport,GCK,KGCK,US,Garden City,GCK,37.92764,-100.72036,America/Chicago,374.0
Garden County Airport,OKS,KOKS,US,Oshkosh,,41.39944,-102.35297,America/Denver,
Gardner Municipal Airport,GDM,KGDM,US,Gardner,ASH,42.55091,-72.01526,America/New_York,
Garfield County Regional Airport,RIL,KRIL,US,Rifle,RIL,39.52609,-107.72728,America/Denver,
Garner Field Airport,UVA,KUVA,US,Uvalde,UVA,29.21739,-99.7432,America/Chicago,
Garrett County Airport,ODM,,US,Accident,,39.58169,-79.3378,America/New_York,
Gary/Chicago International Airport,GYY,KGYY,US,Gary,GYY,41.61779,-87.40845,America/Chicago,
Gastonia Municipal Airport,,KAKH,US,Gastonia,USA,35.19847,-81.14647,America/New_York,
Gatesville Municipal Airport,,KGOP,US,Gatesville,ILE,31.42111,-97.79694,America/Chicago,
Gatlinburg-Pigeon Forge Airport,GKT,KGKT,US,Sevierville,TYS,35.85853,-83.52697,America/New_York,
Gaylord Regional Airport,GLR,KGLR,US,Gaylord,GLR,45.01585,-84.69328,America/Detroit,
General Downing - Peoria International Airport,PIA,KPIA,US,Peoria,PIA,40.66,-89.69455,America/Chicago,1894.0
General Mitchell International Airport,MKE,KMKE,US,Milwaukee,MKE,42.94668,-87.89675,America/Chicago,9257.0
General Wm J Fox Airfield,WJF,KWJF,US,Lancaster,WJF,34.73305,-118.21987,America/Los_Angeles,
Genesee County Airport,,KGVQ,US,Batavia,,43.03058,-78.16946,America/New_York,
George Bush Intercontinental Airport,IAH,KIAH,US,Houston,HOU,29.98687,-95.34212,America/Chicago,91461.0
George Downer Airport,AIV,KAIV,US,Aliceville,TCL,33.10895,-88.19027,America/Chicago,
George M Bryan Airport,,KSTF,US,Starkville,UBS,33.43674,-88.84698,America/Chicago,
George R Carr Memorial Air Field,BXA,KBXA,US,Bogalusa,,30.81352,-89.8648,America/Chicago,
George T Lewis Airport,CDK,KCDK,US,Cedar Key,,29.13775,-83.04957,America/Kentucky/Monticello,
Georgetown County Airport,GGE,KGGE,US,Georgetown,GGE,33.31589,-79.32247,America/New_York,
Georgetown Municipal Airport,,KGTU,US,,,30.67817,-97.67651,America/Chicago,
Georgetown-Scott County Regional Airport,,,US,Georgetown,,38.234173,-84.432938,America/New_York,
Gerald R. Ford International Airport,GRR,KGRR,US,Grand Rapids,GRR,42.88461,-85.52958,America/Detroit,7454.0
Gettysburg Regional Airport,GTY,,US,Gettysburg,THV,39.84176,-77.27397,America/New_York,
Gibson County Airport,,KTGC,US,Milan,,35.93523,-88.85026,America/Chicago,
"Giddings, Giddings-Lee County Airport",,KGYB,US,Giddings,,30.16917,-96.98,America/Chicago,
Gila Bend U. S. Army Airfield,,KGBN,US,,,32.43333,-112.68333,America/Phoenix,
Gillespie County Airport,,,US,Fredericksburg,,30.24333,-98.90917,America/Chicago,
Gillespie Field,SEE,KSEE,US,San Diego/El Cajon,SAN,32.82616,-116.97308,America/Los_Angeles,
Gillette-Campbell County Airport,GCC,KGCC,US,Gillette,GCC,44.34887,-105.53972,America/Denver,
Girdwood Airport,AQY,,US,Girdwood,,60.96813,-149.11917,America/Anchorage,
Glacier Creek Airport,KGZ,,US,Glacier Creek,,61.45376,-142.37908,America/Anchorage,
Glacier Park International Airport,FCA,KGPI,US,Kalispell,FCA,48.31135,-114.25596,America/Denver,
Glade Springs Heliport,,,US,,,37.72456,-81.09704,America/New_York,
Gladwin Zettel Memorial Airport,GDW,KGDW,US,Gladwin,,43.97379,-84.47798,America/Detroit,
Glasgow International Airport,GGW,KGGW,US,Glasgow,GGW,48.21224,-106.61532,America/Denver,374.0
Glasgow Municipal Airport,GLW,KGLW,US,Glasgow,BWG,37.03206,-85.95261,America/Chicago,
Glencoe Municipal Airport,,KGYL,US,Glencoe,,44.75604,-94.08121,America/Chicago,
Glendale Fokker Field Airport,GWV,,US,Glendale,HLG,39.94868,-80.75953,America/New_York,
Glendale Municipal Airport,,KGEU,US,Glendale,GYR,33.52726,-112.29571,America/Phoenix,
Glenwood Municipal Airport,,KGHW,US,Glenwood,,45.64468,-95.32087,America/Chicago,
Glenwood Springs Municipal Airport,GWS,KGWS,US,Glenwood Springs,,39.50709,-107.30919,America/Denver,
Gnoss Field,NOT,KDVO,US,Novato,NOT,38.14105,-122.55664,America/Los_Angeles,
Godman Army Airfield,FTK,KFTK,US,Fort Knox,EKX,37.90757,-85.96978,America/New_York,
Gogebic-Iron County Airport,IWD,KIWD,US,Ironwood,IWD,46.52521,-90.13485,America/Menominee,
Gold Beach Municipal Airport,GOL,,US,Gold Beach,,42.41853,-124.42411,America/Los_Angeles,
Gold King Creek Airport,,PAAN,US,Fairbanks,,64.20004,-147.93274,America/Anchorage,
Golden Horn Lodge Seaplane Base,GDH,,US,Golden Horn Lodge,,59.74921,-158.87333,America/Anchorage,
Golden Triangle Regional Airport,GTR,KGTR,US,Columbus/W Point/Starkville,UBS,33.45012,-88.59116,America/Chicago,
